X,Y,OBJECTID,YINFO_ID,NAME,POINT_NM,MATERIAL,DPWT,TIDE_TIME,TARGET,PHOTO1_PAT,ADR_KNM,FISH,CATEGORY,ID
126.137444399999,35.658694440893700,S10071,F1018,왕등도·위도,상왕등도 열도 부근,"가는 모래, 펄",24~30,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶돌돔 - 릴찌, 장대, 원투
▶붕장어 - 원투 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라북도 부안군,"감성돔,넙치,농어,돌돔,붕장어,우럭,참돔",0,71
126.215833299999,35.636916670893500,S10072,F1018,왕등도·위도,식도 북쪽 바다,펄,28~30,중썰물~끝썰물,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶노래미 - 루어, 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶숭어 - 릴찌, 장대, 훌치기 
▶우럭 - 릴찌, 원투",,전라북도 부안군,"감성돔,넙치,노래미,농어,숭어,우럭",0,72
126.25775,35.611388890893300,S10073,F1018,왕등도·위도,위도 달루도 부근,펄,11~13,중썰물~끝썰물,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶노래미 - 루어, 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶숭어 - 릴찌, 장대, 훌치기 
▶우럭 - 릴찌, 원투",,전라북도 부안군,"감성돔,넙치,노래미,농어,숭어,우럭",0,73
126.227444399999,35.583333330893000,S10074,F1018,왕등도·위도,위도 외조도 부근,바위,16~19,중썰물~끝썰물,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶노래미 - 루어, 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶숭어 - 릴찌, 장대, 훌치기 
▶우럭 - 릴찌, 원투",,전라북도 부안군,"감성돔,넙치,노래미,농어,숭어,우럭",0,74
125.923944399998,34.7942500008838,S10075,F1019,비금도·도초도,우세도 부근,펄,7~10,날물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶돌돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대
▶붕장어 - 원투 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",01_우세도 부근.JPEG,전라남도 신안군,"감성돔,농어,돌돔,볼락,붕장어,우럭,참돔",0,75
125.954166699998,34.8243888908842,S10076,F1019,비금도·도초도,토막도 부근,펄,12~18,날물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶돌돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대
▶붕장어 - 원투 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라남도 신안군,"감성돔,농어,돌돔,볼락,붕장어,우럭,참돔",0,76
125.968749999999,34.6520000008823,S10077,F1019,비금도·도초도,가도 부근,펄,14~19,초들물~중들물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶돌돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대
▶붕장어 - 원투 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라남도 신안군,"감성돔,농어,돌돔,볼락,붕장어,우럭,참돔",0,77
125.921555599998,34.646777780882,S10078,F1019,비금도·도초도,종달암 부근,펄,28~32,초들물~중들물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶돌돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대
▶붕장어 - 원투 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라남도 신안군,"감성돔,농어,돌돔,볼락,붕장어,우럭,참돔",0,78
125.370749999991,34.6847500008788,S10079,F1020,흑산도·삼태도,"대장도, 소장도 부근","펄, 모래",30~45,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶돌돔 - 릴찌, 장대, 원투
▶붕장어 - 원투 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라남도 신안군,"감성돔,넙치,농어,돌돔,붕장어,우럭,참돔",0,79
125.411277799992,34.710972220879600,S10080,F1020,흑산도·삼태도,대흑산도 호장도 부근,"펄, 모래",26.5~30,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶돌돔 - 릴찌, 장대, 원투
▶붕장어 - 원투 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라남도 신안군,"감성돔,넙치,농어,돌돔,붕장어,우럭,참돔",0,80
125.444083299993,34.6181111108789,S10081,F1020,흑산도·삼태도,대흑산도 서산말 남동쪽 바다,"모래, 펄",25.5~40,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶돌돔 - 릴찌, 장대, 원투
▶붕장어 - 원투 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라남도 신안군,"감성돔,넙치,농어,돌돔,붕장어,우럭,참돔",0,81
125.248222199988,34.3937500008737,S10082,F1020,흑산도·삼태도,삼태도 넓은여 부근,모래,35~50,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶넙치 - 루어, 원투
▶농어 - 루어, 릴찌 
▶돌돔 - 릴찌, 장대, 원투
▶붕장어 - 원투 
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라남도 신안군,"감성돔,넙치,농어,돌돔,붕장어,우럭,참돔",0,82
126.5414167,34.2171111108777,S10083,F1021,노화도·보길도·소안도,송도 부근,펄,6~8.5,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,돌돔,벵에돔,우럭,볼락,참돔",0,83
126.6577222,34.2179444408777,S10084,F1021,노화도·보길도·소안도,각씨여 부근,"펄, 조개껍질",38~42,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,돌돔,벵에돔,우럭,볼락,참돔",0,84
126.6601389,34.0982222208763,S10085,F1021,노화도·보길도·소안도,소안도 거망치각 앞바다,"펄, 조개껍질",40~42,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,돌돔,벵에돔,우럭,볼락,참돔",0,85
126.58308330000000,34.1270277808767,S10086,F1021,노화도·보길도·소안도,예작도 부근,"펄, 모래",9.1~12,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",04_예작도 부근.JPEG,전라남도 완도군,"감성돔,돌돔,벵에돔,우럭,볼락,참돔",0,86
126.5038611,34.110583330876400,S10087,F1021,노화도·보길도·소안도,보길도 보죽각 앞바다,조개껍질,37~40,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,돌돔,벵에돔,우럭,볼락,참돔",0,87
126.4652778,34.162444440877,S10088,F1021,노화도·보길도·소안도,토금도 부근,"펄, 조개껍질",30~33,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,돌돔,벵에돔,우럭,볼락,참돔",0,88
126.7825278,34.274861110878500,S10089,F1022,신지도,완도 대구두 앞바다,"모래, 조개껍질",24.5~26,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶볼락 - 루어, 릴찌, 장대 
▶붕장어 - 원투
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수 
▶학공치 - 릴찌, 장대",,전라남도 완도군,"감성돔,돌돔,볼락,붕장어,우럭,참돔,학공치",0,89
126.8490278,34.295083330878700,S10090,F1022,신지도,신지도 최남단 앞바다,"펄, 조개껍질",13.5~18,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶볼락 - 루어, 릴찌, 장대 
▶붕장어 - 원투
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수 
▶학공치 - 릴찌, 장대",,전라남도 완도군,"감성돔,돌돔,볼락,붕장어,우럭,참돔,학공치",0,90
126.89825,34.304444440878800,S10091,F1022,신지도,제도 부근,펄,11~15,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶볼락 - 루어, 릴찌, 장대 
▶붕장어 - 원투
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수 
▶학공치 - 릴찌, 장대",,전라남도 완도군,"감성돔,돌돔,볼락,붕장어,우럭,참돔,학공치",0,91
126.9143611,34.2893333308786,S10092,F1022,신지도,모황도 부근,"펄, 조개껍질",25.5~33,사리 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶볼락 - 루어, 릴찌, 장대 
▶붕장어 - 원투
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수 
▶학공치 - 릴찌, 장대",,전라남도 완도군,"감성돔,돌돔,볼락,붕장어,우럭,참돔,학공치",0,92
126.7284722,34.1843611108774,S10093,F1023,청산도·대모도,대모도 마도말 앞바다,펄,31~35,4물~사리,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,농어,노래미,우럭,볼락,참돔",0,93
126.8381389,34.2058888908776,S10094,F1023,청산도·대모도,장도 부근,"조개껍질, 펄",19~20,4물~사리,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶돌돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,농어,돌돔,볼락,우럭,참돔",0,94
126.95508330000000,34.1842500008773,S10095,F1023,청산도·대모도,항도 서측 바다,"펄, 모래",24~27,4물~사리,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶돌돔 - 릴찌, 장대, 원투 
▶볼락 - 루어, 릴찌, 장대
▶우럭 - 릴찌, 원투 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,농어,돌돔,볼락,우럭,참돔",0,95
126.7651667,34.1492777808769,S10096,F1023,청산도·대모도,불근도 부근,펄,24~30,4물~사리,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶노래미 - 루어, 릴찌, 장대, 원투 
▶우럭 - 릴찌, 원투
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,농어,노래미,우럭,볼락,참돔",0,96
127.0956111,34.459638890880600,S10097,F1024,거금도,연흥도 부근,펄,5~8,날물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶도다리 - 원투 
▶돌돔 - 릴찌, 장대, 원투
▶붕장어 - 원투 
▶숭어 - 릴찌, 장대, 훌치기 
▶우럭 - 릴찌, 원투",,전라남도 고흥군,"감성돔,농어,도다리,돌돔,붕장어,숭어,우럭",0,97
127.2398611,34.5020277808811,S10098,F1024,거금도,감등서 부근,펄,18~23,초들물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶도다리 - 원투 
▶돌돔 - 릴찌, 장대, 원투
▶붕장어 - 원투 
▶숭어 - 릴찌, 장대, 훌치기 
▶우럭 - 릴찌, 원투",,전라남도 고흥군,"감성돔,농어,도다리,돌돔,붕장어,숭어,우럭",0,98
127.2193611,34.4258888908803,S10099,F1024,거금도,소독도 부근,펄,13~16,초들물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶도다리 - 원투 
▶돌돔 - 릴찌, 장대, 원투
▶붕장어 - 원투 
▶숭어 - 릴찌, 장대, 훌치기 
▶우럭 - 릴찌, 원투",03_소독도 부근.JPEG,전라남도 고흥군,"감성돔,농어,도다리,돌돔,붕장어,숭어,우럭",0,99
127.1208611,34.4253055608802,S10100,F1024,거금도,형제도 부근,펄,7~11,날물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶도다리 - 원투 
▶돌돔 - 릴찌, 장대, 원투
▶붕장어 - 원투 
▶숭어 - 릴찌, 장대, 훌치기 
▶우럭 - 릴찌, 원투",,전라남도 고흥군,"감성돔,농어,도다리,돌돔,붕장어,숭어,우럭",0,100
127.3091944,34.072166670876,S10101,F1025,여서도·거문도,거문도 반여 부근,"침니, 모래",35~50,"들물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶벵에돔 - 목줄, 장대, 부력, 잠수
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,돌돔,농어,벵에돔,볼락,참돔",0,101
127.3411389,34.0304166708754,S10102,F1025,여서도·거문도,거문도 오지여 앞바다,"자갈, 조개껍질",31~48,"들물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶벵에돔 - 목줄, 장대, 부력, 잠수
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,돌돔,농어,벵에돔,볼락,참돔",0,102
127.3186944,34.0013055608752,S10103,F1025,여서도·거문도,거문도 배치바위 앞바다,"펄, 모래, 자갈",65~70,"들물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶벵에돔 - 목줄, 장대, 부력, 잠수
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,돌돔,농어,벵에돔,볼락,참돔",0,103
127.2790556,34.018527780875400,S10104,F1025,여서도·거문도,만수용단 앞바다,펄,58~63,"들물, 날물 전·후","▶감성돔 - 릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶농어 - 루어, 릴찌 
▶벵에돔 - 목줄, 장대, 부력, 잠수
▶볼락 - 루어, 릴찌, 장대 
▶참돔 - 부력, 잠수",,전라남도 완도군,"감성돔,돌돔,농어,벵에돔,볼락,참돔",0,104
127.5345278,34.5276388908814,S10105,F1026,나로도,보돌서 부근,펄,11~15,간조~초들물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶도다리 - 원투 
▶볼락 - 루어, 릴찌, 장대
▶숭어 - 릴찌, 장대, 훌치기 
▶학공치 - 릴찌, 장대",,전라남도 고흥군,"감성돔,농어,도다리,볼락,숭어,학공치",0,105
127.51891670000000,34.4920555608811,S10106,F1026,나로도,내나로도 등대 앞바다,펄,7~10,초들물~만조,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶도다리 - 원투 
▶볼락 - 루어, 릴찌, 장대
▶숭어 - 릴찌, 장대, 훌치기 
▶학공치 - 릴찌, 장대",,전라남도 고흥군,"감성돔,농어,도다리,볼락,숭어,학공치",0,106
127.492,34.40475000088,S10107,F1026,나로도,외나로도 노랑바위 앞바다,펄,24~28,간조~초들물,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶도다리 - 원투 
▶볼락 - 루어, 릴찌, 장대
▶숭어 - 릴찌, 장대, 훌치기 
▶학공치 - 릴찌, 장대",,전라남도 고흥군,"감성돔,농어,도다리,볼락,숭어,학공치",0,107
127.4345278,34.4928611108811,S10108,F1026,나로도,숨은여 부근,모래,5~7,초들물~만조,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶도다리 - 원투 
▶볼락 - 루어, 릴찌, 장대
▶숭어 - 릴찌, 장대, 훌치기 
▶학공치 - 릴찌, 장대",,전라남도 고흥군,"감성돔,농어,도다리,볼락,숭어,학공치",0,108
127.6919167,34.549888890881700,S10109,F1027,금오도·안도,용두 앞바다,펄,30~45,조금 전·후,"▶감성돔 -릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶볼락 - 루어, 릴찌, 장대
▶우럭 -릴찌, 원투 
▶참돔 - 부력, 잠수 
▶학공치 - 릴찌, 장대",,전라남도 여수시,"감성돔,돌돔,벵에돔,볼락,우럭,참돔,학공치",0,109
127.77125,34.5519444408817,S10110,F1027,금오도·안도,문서 부근,"펄, 모래",25~30,조금 전·후,"▶감성돔 -릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶볼락 - 루어, 릴찌, 장대
▶우럭 -릴찌, 원투 
▶참돔 - 부력, 잠수 
▶학공치 - 릴찌, 장대",,전라남도 여수시,"감성돔,돌돔,벵에돔,볼락,우럭,참돔,학공치",0,110
127.80325,34.5270555608814,S10111,F1027,금오도·안도,배다서 부근,펄,27~32,조금 전·후,"▶감성돔 -릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶볼락 - 루어, 릴찌, 장대
▶우럭 -릴찌, 원투 
▶참돔 - 부력, 잠수 
▶학공치 - 릴찌, 장대",03_배다서 부근.JPEG,전라남도 여수시,"감성돔,돌돔,벵에돔,볼락,우럭,참돔,학공치",0,111
127.7662778,34.4750000008808,S10112,F1027,금오도·안도,구몽암 부근,펄,30~35,조금 전·후,"▶감성돔 -릴찌, 장대, 원투 
▶돌돔 - 릴찌, 장대, 원투
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶볼락 - 루어, 릴찌, 장대
▶우럭 -릴찌, 원투 
▶참돔 - 부력, 잠수 
▶학공치 - 릴찌, 장대",,전라남도 여수시,"감성돔,돌돔,벵에돔,볼락,우럭,참돔,학공치",0,112
128.1632778,34.839444440885,S10113,F1028,사량도,농개도 부근,"펄, 모래",24~29,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶우럭 - 릴찌, 원투
▶볼락 - 릴찌, 루어, 장대 
▶참돔 - 부력, 잠수",01_농개도 부근.JPEG,경상남도 통영시,"감성돔,농어,벵에돔,우럭,볼락,참돔",0,113
128.1732778,34.8244166708849,S10114,F1028,사량도,죽도 부근,"펄, 모래",25~29,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶우럭 - 릴찌, 원투
▶볼락 - 릴찌, 루어, 장대 
▶참돔 - 부력, 잠수",,경상남도 통영시,"감성돔,농어,벵에돔,우럭,볼락,참돔",0,114
128.2603889,34.8063333308847,S10115,F1028,사량도,화도 부근,펄,15~18,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶우럭 - 릴찌, 원투
▶볼락 - 릴찌, 루어, 장대 
▶참돔 - 부력, 잠수",03_화도 부근.JPEG,경상남도 통영시,"감성돔,농어,벵에돔,우럭,볼락,참돔",0,115
128.2218611,34.7704444408842,S10116,F1028,사량도,남무도 부근,"펄, 모래, 조개껍질",27~30,조금 전·후,"▶감성돔 - 릴찌, 장대, 원투 
▶농어 - 루어, 릴찌
▶벵에돔 - 목줄, 장대, 부력, 잠수 
▶우럭 - 릴찌, 원투
▶볼락 - 릴찌, 루어, 장대 
▶참돔 - 부력, 잠수",,경상남도 통영시,"감성돔,농어,벵에돔,우럭,볼락,참돔",0,116
