X,Y,NAME,POINT_NM,MATERIAL,DPWT,ADR_KNM,CATEGORY,ID,OBS_CODE,OBS_POST_ID,FISH,CAUTION,LOC_INFO
126.5273056,37.12244444,입파도·국화도,입파도 학산서 부근,"펄, 모래",15~18,경기도 화성시,0,29,DT_0002,평택,,국화도항의 남쪽의 남단에서 240m 지점에는 높이 2.3m의 간출암이 있다.,"이 부근의 주요 어종은 넙치, 노래미, 도다리, 붕장어, 우럭 등이다. 루어낚시는 그럽웜, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 국화도 내의 갯벌체험장은 바지락 채취(유료)를 즐길 수 있어 가족단위의n 낚시레저로도 좋다. ※ 밀물 때와 안개 발생시에는 안전사고가 빈번히 발생하므로 각별히 주의해야 한다."
126.5227778,37.09291667,입파도·국화도,입파도 남서측 바다,"펄, 모래",31~34,경기도 화성시,0,30,DT_0002,평택,,국화도항의 남쪽의 남단에서 240m 지점에는 높이 2.3m의 간출암이 있다.,"이 부근의 주요 어종은 넙치, 노래미, 도다리, 붕장어, 우럭 등이다. 루어낚시는 그럽웜, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 국화도 내의 갯벌체험장은 바지락 채취(유료)를 즐길 수 있어 가족단위의n 낚시레저로도 좋다. ※ 밀물 때와 안개 발생시에는 안전사고가 빈번히 발생하므로 각별히 주의해야 한다."
126.5634444,37.08072222,입파도·국화도,국화도 북동측 바다,모래,24.5~30,경기도 화성시,0,31,DT_0002,평택,,국화도항의 남쪽의 남단에서 240m 지점에는 높이 2.3m의 간출암이 있다.,"이 부근의 주요 어종은 넙치, 노래미, 도다리, 붕장어, 우럭 등이다. 루어낚시는 그럽웜, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 국화도 내의 갯벌체험장은 바지락 채취(유료)를 즐길 수 있어 가족단위의n 낚시레저로도 좋다. ※ 밀물 때와 안개 발생시에는 안전사고가 빈번히 발생하므로 각별히 주의해야 한다."
126.5455556,37.04922222,입파도·국화도,국화도 등표 부근,펄,24~28,경기도 화성시,0,32,DT_0002,평택,,국화도항의 남쪽의 남단에서 240m 지점에는 높이 2.3m의 간출암이 있다.,"이 부근의 주요 어종은 넙치, 노래미, 도다리, 붕장어, 우럭 등이다. 루어낚시는 그럽웜, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 국화도 내의 갯벌체험장은 바지락 채취(유료)를 즐길 수 있어 가족단위의n 낚시레저로도 좋다. ※ 밀물 때와 안개 발생시에는 안전사고가 빈번히 발생하므로 각별히 주의해야 한다."
126.4002778,37.12113889,풍도·난지도,풍도 북동측 바다,"자갈, 조개껍질",25~27,경기도 안산시,0,33,DT_0008,안산,,"대난지도의 동측은 5m 등심선내에 얕은 펄이 있으며, 남측도 위험한 암초가 있으므로 항행에 주의해야 한다.","이 부근의 주요 어종은 넙치, 노래미, 농어, 도다리, 붕장어, 우럭 등이다. 루어낚시는 그럽웜, 미노우 플러그, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 청갯지렁이, 참갯지렁이, 미꾸라지, 크릴, 홍갯지렁이 등을 사용한다. 난지도는 대체적으로 수심이 낮아서 갯바위나 선상 낚시시 가벼운 채비로 즐기는 것이 좋다"
126.4128611,37.08419444,풍도·난지도,풍도 남동측 바다,모래,26~28,경기도 안산시,0,34,DT_0008,안산,,"대난지도의 동측은 5m 등심선내에 얕은 펄이 있으며, 남측도 위험한 암초가 있으므로 항행에 주의해야 한다.","이 부근의 주요 어종은 넙치, 노래미, 농어, 도다리, 붕장어, 우럭 등이다. 루어낚시는 그럽웜, 미노우 플러그, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 청갯지렁이, 참갯지렁이, 미꾸라지, 크릴, 홍갯지렁이 등을 사용한다. 난지도는 대체적으로 수심이 낮아서 갯바위나 선상 낚시시 가벼운 채비로 즐기는 것이 좋다"
126.3785556,37.08530556,풍도·난지도,풍도 남서측 바다,모래,18~20,경기도 안산시,0,35,DT_0008,안산,,"대난지도의 동측은 5m 등심선내에 얕은 펄이 있으며, 남측도 위험한 암초가 있으므로 항행에 주의해야 한다.","이 부근의 주요 어종은 넙치, 노래미, 농어, 도다리, 붕장어, 우럭 등이다. 루어낚시는 그럽웜, 미노우 플러그, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 청갯지렁이, 참갯지렁이, 미꾸라지, 크릴, 홍갯지렁이 등을 사용한다. 난지도는 대체적으로 수심이 낮아서 갯바위나 선상 낚시시 가벼운 채비로 즐기는 것이 좋다"
126.4113056,37.05719444,풍도·난지도,대난지도 철도 부근,모래,12~16,경기도 안산시,0,36,DT_0008,안산,,"대난지도의 동측은 5m 등심선내에 얕은 펄이 있으며, 남측도 위험한 암초가 있으므로 항행에 주의해야 한다.","이 부근의 주요 어종은 넙치, 노래미, 농어, 도다리, 붕장어, 우럭 등이다. 루어낚시는 그럽웜, 미노우 플러그, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 청갯지렁이, 참갯지렁이, 미꾸라지, 크릴, 홍갯지렁이 등을 사용한다. 난지도는 대체적으로 수심이 낮아서 갯바위나 선상 낚시시 가벼운 채비로 즐기는 것이 좋다"
126.4495833,37.02822222,풍도·난지도,소난지도 우모도 부근,모래,23~24,경기도 안산시,0,37,DT_0008,안산,,"대난지도의 동측은 5m 등심선내에 얕은 펄이 있으며, 남측도 위험한 암초가 있으므로 항행에 주의해야 한다.","이 부근의 주요 어종은 넙치, 노래미, 농어, 도다리, 붕장어, 우럭 등이다. 루어낚시는 그럽웜, 미노우 플러그, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 청갯지렁이, 참갯지렁이, 미꾸라지, 크릴, 홍갯지렁이 등을 사용한다. 난지도는 대체적으로 수심이 낮아서 갯바위나 선상 낚시시 가벼운 채비로 즐기는 것이 좋다"
126.4298889,37.02825,풍도·난지도,소난지도 비경도 부근,모래,25~28,경기도 안산시,0,38,DT_0008,안산,,"대난지도의 동측은 5m 등심선내에 얕은 펄이 있으며, 남측도 위험한 암초가 있으므로 항행에 주의해야 한다.","이 부근의 주요 어종은 넙치, 노래미, 농어, 도다리, 붕장어, 우럭 등이다. 루어낚시는 그럽웜, 미노우 플러그, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 미꾸라지, 오징어살, 전갱이, 청갯지렁이, 참갯지렁이, 미꾸라지, 크릴, 홍갯지렁이 등을 사용한다. 난지도는 대체적으로 수심이 낮아서 갯바위나 선상 낚시시 가벼운 채비로 즐기는 것이 좋다"
126.4218889,36.39044444,원산도·삽시도,증도 부근,모래,3.8~5.6,충청남도 보령시,0,39,DT_0025,보령,,"원산도 남쪽의 수심 5m 이하는 펄로 되어 있고, 이 펄(천소)구역은 용도 남측 4.3km 부근까지 간헐적으로 연결되어 수심 및 조류의 유향, 유속이 일정치 않으므로 통항하지 않은 편이 좋다. 삽시도 북측에는 약 600m의 어책이 존재하므로 주의해야 한다.","이 부근의 주요 어종은 감성돔, 갑오징어, 넙치, 노래미, 농어, 우럭, 주꾸미 등이다. 루어낚시, 에깅낚시는 그럽웜, 미노우 플러그, 에기, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 깐새우, 게, 미꾸라지, 민물새우, 쏙, 오징어, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 원산도와 삽시도는 가을철에 갑오징어와 주꾸미의 조황이 매우 좋다."
126.3892222,36.34069444,원산도·삽시도,납작도 부근,"펄, 모래",6.3~8.3,충청남도 보령시,0,40,DT_0025,보령,,"원산도 남쪽의 수심 5m 이하는 펄로 되어 있고, 이 펄(천소)구역은 용도 남측 4.3km 부근까지 간헐적으로 연결되어 수심 및 조류의 유향, 유속이 일정치 않으므로 통항하지 않은 편이 좋다. 삽시도 북측에는 약 600m의 어책이 존재하므로 주의해야 한다.","이 부근의 주요 어종은 감성돔, 갑오징어, 넙치, 노래미, 농어, 우럭, 주꾸미 등이다. 루어낚시, 에깅낚시는 그럽웜, 미노우 플러그, 에기, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 깐새우, 게, 미꾸라지, 민물새우, 쏙, 오징어, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 원산도와 삽시도는 가을철에 갑오징어와 주꾸미의 조황이 매우 좋다."
126.3311389,36.34397222,원산도·삽시도,면삽지 앞바다,"모래, 조개껍질",5.2~6.1,충청남도 보령시,0,41,DT_0025,보령,,"원산도 남쪽의 수심 5m 이하는 펄로 되어 있고, 이 펄(천소)구역은 용도 남측 4.3km 부근까지 간헐적으로 연결되어 수심 및 조류의 유향, 유속이 일정치 않으므로 통항하지 않은 편이 좋다. 삽시도 북측에는 약 600m의 어책이 존재하므로 주의해야 한다.","이 부근의 주요 어종은 감성돔, 갑오징어, 넙치, 노래미, 농어, 우럭, 주꾸미 등이다. 루어낚시, 에깅낚시는 그럽웜, 미노우 플러그, 에기, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 깐새우, 게, 미꾸라지, 민물새우, 쏙, 오징어, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 원산도와 삽시도는 가을철에 갑오징어와 주꾸미의 조황이 매우 좋다."
126.3168333,36.36163889,원산도·삽시도,물건서 부근,"모래, 펄",15~19,충청남도 보령시,0,42,DT_0025,보령,,"원산도 남쪽의 수심 5m 이하는 펄로 되어 있고, 이 펄(천소)구역은 용도 남측 4.3km 부근까지 간헐적으로 연결되어 수심 및 조류의 유향, 유속이 일정치 않으므로 통항하지 않은 편이 좋다. 삽시도 북측에는 약 600m의 어책이 존재하므로 주의해야 한다.","이 부근의 주요 어종은 감성돔, 갑오징어, 넙치, 노래미, 농어, 우럭, 주꾸미 등이다. 루어낚시, 에깅낚시는 그럽웜, 미노우 플러그, 에기, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 원투낚시는 깐새우, 게, 미꾸라지, 민물새우, 쏙, 오징어, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. 원산도와 삽시도는 가을철에 갑오징어와 주꾸미의 조황이 매우 좋다."
126.2502222,36.31322222,호도·녹도·외연도,명덕도 부근,모래,17~22,충청남도 보령시,0,43,DT_0025,보령,,"호도 주위에는 간출암 및 모래펄이 퍼져 있고 섬의 서쪽과 남쪽의 펄 위에는 간출암이 많아 주의해야 한다.녹도 동측에는 수심 1.7m보다 얕은 모래펄이 산재해 있으며 그 위에 0.4m의 간출암과 석도가 있다.서측에도 얕은 펄이 퍼져있으며 그 끝에 모도와 높이 5.1m의 간출암이 있으므로 주의해야 한다. 외연도의 북쪽 모서리부근에 2개의 바위가 있으며, 외측의 것은 응암말이다. 섬의 동쪽 끝에서 남동쪽 약 460m 사이는 위험한 해역으로서 그 외측에 수심 5m의 암초가 있다.","이 부근의 주요 어종은 감성돔, 갑오징어, 넙치, 노래미, 농어, 우럭, 참돔 등이다. 루어낚시, 에깅낚시는 그럽웜, 미노우 플러그, 에기, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동, 저부력찌 전유동), 잠수찌낚시, 원투낚시는 깐새우, 게, 미꾸라지, 민물새우, 쏙, 오징어, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. ※ 녹도는 미끼나 생필품을 충분히 챙겨서 입도해야 한다."
126.2794722,36.26583333,호도·녹도·외연도,석도 부근,모래,6.8~9,충청남도 보령시,0,44,DT_0025,보령,,"호도 주위에는 간출암 및 모래펄이 퍼져 있고 섬의 서쪽과 남쪽의 펄 위에는 간출암이 많아 주의해야 한다.녹도 동측에는 수심 1.7m보다 얕은 모래펄이 산재해 있으며 그 위에 0.4m의 간출암과 석도가 있다.서측에도 얕은 펄이 퍼져있으며 그 끝에 모도와 높이 5.1m의 간출암이 있으므로 주의해야 한다. 외연도의 북쪽 모서리부근에 2개의 바위가 있으며, 외측의 것은 응암말이다. 섬의 동쪽 끝에서 남동쪽 약 460m 사이는 위험한 해역으로서 그 외측에 수심 5m의 암초가 있다.","이 부근의 주요 어종은 감성돔, 갑오징어, 넙치, 노래미, 농어, 우럭, 참돔 등이다. 루어낚시, 에깅낚시는 그럽웜, 미노우 플러그, 에기, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동, 저부력찌 전유동), 잠수찌낚시, 원투낚시는 깐새우, 게, 미꾸라지, 민물새우, 쏙, 오징어, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. ※ 녹도는 미끼나 생필품을 충분히 챙겨서 입도해야 한다."
126.2771111,36.25636111,호도·녹도·외연도,소화사도 부근,"펄, 모래",11~15,충청남도 보령시,0,45,DT_0025,보령,,"호도 주위에는 간출암 및 모래펄이 퍼져 있고 섬의 서쪽과 남쪽의 펄 위에는 간출암이 많아 주의해야 한다.녹도 동측에는 수심 1.7m보다 얕은 모래펄이 산재해 있으며 그 위에 0.4m의 간출암과 석도가 있다.서측에도 얕은 펄이 퍼져있으며 그 끝에 모도와 높이 5.1m의 간출암이 있으므로 주의해야 한다. 외연도의 북쪽 모서리부근에 2개의 바위가 있으며, 외측의 것은 응암말이다. 섬의 동쪽 끝에서 남동쪽 약 460m 사이는 위험한 해역으로서 그 외측에 수심 5m의 암초가 있다.","이 부근의 주요 어종은 감성돔, 갑오징어, 넙치, 노래미, 농어, 우럭, 참돔 등이다. 루어낚시, 에깅낚시는 그럽웜, 미노우 플러그, 에기, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동, 저부력찌 전유동), 잠수찌낚시, 원투낚시는 깐새우, 게, 미꾸라지, 민물새우, 쏙, 오징어, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. ※ 녹도는 미끼나 생필품을 충분히 챙겨서 입도해야 한다."
126.2473333,36.27177778,호도·녹도·외연도,모도 부근,모래,13.7~16,충청남도 보령시,0,46,DT_0025,보령,,"호도 주위에는 간출암 및 모래펄이 퍼져 있고 섬의 서쪽과 남쪽의 펄 위에는 간출암이 많아 주의해야 한다.녹도 동측에는 수심 1.7m보다 얕은 모래펄이 산재해 있으며 그 위에 0.4m의 간출암과 석도가 있다.서측에도 얕은 펄이 퍼져있으며 그 끝에 모도와 높이 5.1m의 간출암이 있으므로 주의해야 한다. 외연도의 북쪽 모서리부근에 2개의 바위가 있으며, 외측의 것은 응암말이다. 섬의 동쪽 끝에서 남동쪽 약 460m 사이는 위험한 해역으로서 그 외측에 수심 5m의 암초가 있다.","이 부근의 주요 어종은 감성돔, 갑오징어, 넙치, 노래미, 농어, 우럭, 참돔 등이다. 루어낚시, 에깅낚시는 그럽웜, 미노우 플러그, 에기, 지그헤드 등을 사용하며 릴찌낚시, 민장대낚시, 부력찌낚시(고부력찌 반유동, 저부력찌 전유동), 잠수찌낚시, 원투낚시는 깐새우, 게, 미꾸라지, 민물새우, 쏙, 오징어, 전갱이, 참갯지렁이, 청갯지렁이, 크릴, 홍갯지렁이 등을 사용한다. ※ 녹도는 미끼나 생필품을 충분히 챙겨서 입도해야 한다."
